tok	sentstart	reported_conf	reported_pred
Dichtung	no	0.8559086322784424	x
unaufhaltsam	no	0.8917030096054077	x
fort	no	0.6817552447319031	x
,	no	0.9996227025985718	x
hochrot	no	0.9377647638320923	x
färbte	no	0.9660176038742065	x
seine	no	0.9594796895980835	x
Wangen	no	0.9783653020858765	x
die	no	0.982718288898468	x
innere	no	0.9809296131134033	x
Glut	no	0.9264073967933655	x
,	no	0.999925971031189	x
Tränen	no	0.9301318526268005	x
quollen	no	0.9511690139770508	x
ihm	no	0.9335415363311768	x
aus	no	0.9577431678771973	x
den	no	0.9424903392791748	x
Augen	no	0.9624403715133667	x
.	no	0.8448505401611328	x
–	yes	0.9996602535247803	x
Endlich	no	0.9116251468658447	x
hatte	no	0.9014635682106018	x
er	no	0.8786231279373169	x
geschlossen	no	0.7092167735099792	x
,	no	0.9999589920043945	x
er	no	0.8291501402854919	x
stöhnte	no	0.7499023079872131	x
in	no	0.7824898958206177	x
tiefer	no	0.7042785286903381	x
Ermattung	no	0.8892211318016052	x
–	no	0.9991183876991272	x
er	no	0.9127392768859863	x
faßte	no	0.9627759456634521	x
Klaras	no	0.9288969039916992	x
Hand	no	0.8308221697807312	x
und	no	0.9995423555374146	x
seufzte	no	0.9906355738639832	x
wie	no	0.9833890795707703	x
aufgelöst	no	0.9840198755264282	x
in	no	0.9834362268447876	x
trostlosem	no	0.9781768321990967	x
Jammer	no	0.9663830399513245	x
:	no	0.9919725656509399	x
„	no	0.9999878406524658	x
Ach	no	0.9501790404319763	x
!	no	0.964227557182312	x
–	yes	0.9972208738327026	x
Klara	no	0.9013722538948059	x
–	no	0.9373918175697327	x
Klara	no	0.9089898467063904	x
!	no	0.9193629622459412	x
“	no	0.8502995371818542	x
–	no	0.9998156428337097	x
Klara	no	0.8626246452331543	x
drückte	no	0.952376127243042	x
ihn	no	0.9290603995323181	x
sanft	no	0.9453318119049072	x
an	no	0.9707597494125366	x
ihren	no	0.9643548130989075	x
Busen	no	0.8846374154090881	x
und	no	0.9998595714569092	x
sagte	no	0.9692520499229431	x
leise	no	0.615934431552887	x
,	no	0.9701631665229797	x
aber	no	0.917407214641571	x
sehr	no	0.8937963843345642	x
langsam	no	0.8851020932197571	x
und	no	0.9018180966377258	x
ernst	no	0.8336735963821411	x
:	no	0.9792600274085999	x
„	no	0.9999750852584839	x
Nathanael	no	0.8989609479904175	x
–	no	0.9768970608711243	x
mein	no	0.9606878161430359	x
herzlieber	no	0.9403013586997986	x
Nathanael	no	0.8974460959434509	x
!	no	0.9085718989372253	x
–	yes	0.9997579455375671	x
wirf	no	0.936354398727417	x
das	no	0.8781124949455261	x
tolle	no	0.8355643153190613	x
–	no	0.9262152910232544	x
unsinnige	no	0.8626079559326172	x
–	no	0.9392487406730652	x
wahnsinnige	no	0.8773389458656311	x
Märchen	no	0.5534303784370422	x
ins	no	0.6121473908424377	x
Feuer.	no	0.7877858877182007	x
“	no	0.9995228052139282	x
Da	no	0.9115058779716492	x
sprang	no	0.9732734560966492	x
Nathanael	no	0.954325258731842	x
entrüstet	no	0.934584379196167	x
auf	no	0.8726662993431091	x
und	no	0.9993276596069336	x
rief	no	0.8959048390388489	x
,	no	0.9979408383369446	x
Klara	no	0.9366982579231262	x
von	no	0.9423632025718689	x
sich	no	0.936406135559082	x
stoßend	no	0.9266896843910217	x
:	no	0.9540643692016602	x
„	no	0.9999381303787231	x
Du	no	0.9531205296516418	x
lebloses	no	0.9495941996574402	x
,	no	0.9610655903816223	x
verdammtes	no	0.9029226899147034	x
Automat	no	0.8816380500793457	x
!	no	0.5595946311950684	x
“	no	0.9995713829994202	x
Er	no	0.9136568903923035	x
rannte	no	0.9370514154434204	x
fort	no	0.7440962791442871	x
,	no	0.9998346567153931	x
bittre	no	0.822124719619751	x
Tränen	no	0.9754856824874878	x
vergoß	no	0.9398429989814758	x
die	no	0.9246375560760498	x
tief	no	0.9041656851768494	x
verletzte	no	0.8841171860694885	x
Klara	no	0.7665420770645142	x
:	no	0.946071207523346	x
„	no	0.9999829530715942	x
Ach	no	0.915888786315918	x
,	no	0.9992282390594482	x
er	no	0.9095288515090942	x
hat	no	0.8766807913780212	x
mich	no	0.8483450412750244	x
niemals	no	0.8328235745429993	x
geliebt	no	0.5298467874526978	x
,	no	0.9999090433120728	x
denn	no	0.8515965342521667	x
er	no	0.812300443649292	x
versteht	no	0.7801236510276794	x
mich	no	0.6946993470191956	x
nicht	no	0.5174359679222107	x
“	no	0.8858250379562378	x
,	no	0.9997093081474304	x
schluchzte	no	0.9915674328804016	x
sie	no	0.9771929383277893	x
laut	no	0.9635758399963379	x
.	no	0.9602519273757935	x
–	yes	0.9997128844261169	x
Lothar	no	0.8881717324256897	x
trat	no	0.9648369550704956	x
in	no	0.9794049263000488	x
die	no	0.9741644263267517	x
Laube	no	0.9004126191139221	x
;	no	0.9999982118606567	x
Klara	no	0.7336490750312805	x
mußte	no	0.5770822763442993	x
ihm	no	0.6909304261207581	x
erzählen	no	0.8425765037536621	x
,	no	0.959387481212616	x
was	no	0.6082300543785095	x
vorgefallen	no	0.9770981073379517	x
;	no	0.9982408285140991	x
er	no	0.9187447428703308	x
liebte	no	0.9621095061302185	x
seine	no	0.954535961151123	x
Schwester	no	0.9530816078186035	x
mit	no	0.9706672430038452	x
ganzer	no	0.9722869396209717	x
Seele	no	0.7795002460479736	x
,	no	0.9999973773956299	x
jedes	no	0.768290638923645	reported
Wort	no	0.9386520981788635	reported
ihrer	no	0.9718238711357117	reported
Anklage	no	0.9997195601463318	reported
fiel	no	0.8833240866661072	x
wie	no	0.6010083556175232	x
ein	no	0.7567009329795837	x
Funke	no	0.9082547426223755	x
in	no	0.9620958566665649	x
sein	no	0.9633011221885681	x
Inneres	no	0.7647613883018494	x
,	no	0.9998655319213867	x
so	no	0.9325088262557983	x
daß	no	0.9714738726615906	x
der	no	0.9701215624809265	x
Unmut	no	0.9088449478149414	x
,	no	0.9973764419555664	x
den	no	0.9265739917755127	x
er	no	0.9042220115661621	x
wider	no	0.8650345802307129	x
den	no	0.8216477036476135	x
träumerischen	no	0.7949100732803345	x
Nathanael	no	0.7636707425117493	x
lange	no	0.7473827004432678	x
im	no	0.7462583184242249	x
Herzen	no	0.729503333568573	x
getragen	no	0.6024802923202515	x
,	no	0.9643686413764954	x
sich	no	0.9453531503677368	x
entzündete	no	0.9644361734390259	x
zum	no	0.9824095964431763	x
wilden	no	0.9761281609535217	x
Zorn	no	0.917293906211853	x
.	no	0.57947838306427	x
Er	yes	0.9599131345748901	x
lief	no	0.9920576214790344	x
zu	no	0.9952678084373474	x
Nathanael	no	0.8524069786071777	x
,	no	0.9999977350234985	x
er	no	0.7244492769241333	reported
warf	no	0.5684510469436646	reported
ihm	no	0.5460049510002136	reported
das	no	0.6991836428642273	reported
unsinnige	no	0.7290310263633728	reported
Betragen	no	0.8331120014190674	reported
gegen	no	0.8343162536621094	reported
die	no	0.8497247099876404	reported
geliebte	no	0.8658424615859985	reported
Schwester	no	0.8693288564682007	reported
in	no	0.9184480905532837	reported
harten	no	0.9596531987190247	reported
Worten	no	0.9989421963691711	reported
vor	no	0.9993410706520081	reported
,	no	0.997490644454956	x
die	no	0.6262723803520203	reported
der	no	0.5122891664505005	reported
aufbrausende	no	0.5767962336540222	reported
Nathanael	no	0.6632586717605591	reported
ebenso	no	0.5866158604621887	reported
erwiderte	no	0.8277980089187622	reported
.	no	0.9683084487915039	reported
Ein	yes	0.5387459397315979	reported
„	no	0.5374622941017151	reported
phantastischer	no	0.5321454405784607	reported
,	no	0.5655397176742554	reported
wahnsinniger	no	0.5885862112045288	reported
Geck	no	0.6293185949325562	reported
“	no	0.6870744824409485	reported
wurde	no	0.6270040273666382	reported
mit	no	0.8408090472221375	reported
einem	no	0.8688390254974365	reported
„	no	0.8733059167861938	reported
miserablen	no	0.9195894598960876	reported
,	no	0.8971174359321594	reported
gemeinen	no	0.9345016479492188	reported
Alltagsmenschen	no	0.96174156665802	reported
“	no	0.8617796301841736	reported
erwidert	no	0.9787959456443787	reported
.	no	0.9996521472930908	reported
Der	yes	0.5176849365234375	x
Zweikampf	no	0.5949711203575134	x
war	no	0.9629814028739929	x
unvermeidlich	no	0.9769430160522461	x
.	no	0.9822666049003601	x
Sie	yes	0.9813998937606812	x
beschlossen	no	0.9697088599205017	x
,	no	0.9990639090538025	x
sich	no	0.9717113375663757	x
am	no	0.9671995639801025	x
folgenden	no	0.9666504263877869	x
Morgen	no	0.9684706330299377	x
hinter	no	0.9816545248031616	x
dem	no	0.9813535213470459	x
Garten	no	0.9826428890228271	x
nach	no	0.987097442150116	x
dortiger	no	0.9822935461997986	x
akademischer	no	0.9796746373176575	x
Sitte	no	0.9460450410842896	x
mit	no	0.9643107652664185	x
scharfgeschliffenen	no	0.9617046117782593	x
Stoßrapieren	no	0.9663795232772827	x
zu	no	0.9719250202178955	x
schlagen	no	0.9809524416923523	x
.	no	0.9680403470993042	x
Stumm	yes	0.9833395481109619	x
und	no	0.9895555377006531	x
finster	no	0.9838801026344299	x
schlichen	no	0.9972787499427795	x
sie	no	0.9797264337539673	x
umher	no	0.9176749587059021	x
,	no	0.9999960660934448	x
Klara	no	0.8440157175064087	reported
hatte	no	0.8051835298538208	reported
den	no	0.5534580945968628	reported
heftigen	no	0.770365297794342	reported
Streit	no	0.9603028893470764	reported
gehört	no	0.9926396608352661	reported
und	no	0.9572564959526062	x
gesehen	no	0.799016535282135	x
,	no	0.9981709718704224	x
daß	no	0.9408903121948242	x
der	no	0.9092146754264832	x
Fechtmeister	no	0.901239275932312	x
in	no	0.930649995803833	x
der	no	0.9397158026695251	x
Dämmerung	no	0.9485799074172974	x
die	no	0.9551054239273071	x
Rapiere	no	0.9644816517829895	x
brachte	no	0.977997899055481	x
.	no	0.9962944388389587	x
Sie	yes	0.9177632927894592	x
ahnte	no	0.9130886197090149	x
,	no	0.9935969114303589	x
was	no	0.9298514127731323	x
geschehen	no	0.9390661120414734	x
sollte	no	0.9400926232337952	x
.	no	0.9467504024505615	x
Auf	yes	0.9002823829650879	x
dem	no	0.9046016335487366	x
Kampfplatz	no	0.8958512544631958	x
angekommen	no	0.8298018574714661	x
,	no	0.9967820644378662	x
hatten	no	0.9551894068717957	x
Lothar	no	0.9591595530509949	x
und	no	0.9664475321769714	x
Nathanael	no	0.9599878191947937	x
soeben	no	0.9662766456604004	x
düster	no	0.9694560170173645	x
schweigend	no	0.939665675163269	x
die	no	0.9750951528549194	x
Röcke	no	0.98135906457901	x
abgeworfen	no	0.9270814061164856	x
;	no	0.9999816417694092	x
blutdürstige	no	0.9437839984893799	x
Kampflust	no	0.9465674161911011	x
im	no	0.9542390704154968	x
brennenden	no	0.9495445489883423	x
Auge	no	0.8716663122177124	x
,	no	0.9983598589897156	x
wollten	no	0.9319647550582886	x
sie	no	0.9250518679618835	x
gegeneinander	no	0.9232136011123657	x
ausfallen	no	0.7451695799827576	x
,	no	0.9995899796485901	x
als	no	0.9064905047416687	x
Klara	no	0.8687484264373779	x
durch	no	0.9176594614982605	x
die	no	0.921589195728302	x
Gartentür	no	0.9187451601028442	x
herbeistürzte	no	0.9471186399459839	x
.	no	0.9743621349334717	x
Schluchzend	yes	0.948526918888092	x
rief	no	0.9863263368606567	x
sie	no	0.9854023456573486	x
laut	no	0.9764046669006348	x
:	no	0.9878455996513367	x
„	no	0.9999902248382568	x
Ihr	no	0.919296383857727	x
wilden	no	0.9176673889160156	x
entsetzlichen	no	0.9144551753997803	x
Menschen	no	0.9213995933532715	x
!	no	0.9700220227241516	x
–	yes	0.9997945427894592	x
stoßt	no	0.9390395283699036	x
mich	no	0.9264620542526245	x
nur	no	0.938429057598114	x
gleich	no	0.9308264255523682	x
nieder	no	0.8732775449752808	x
,	no	0.9984149932861328	x
ehe	no	0.9309223294258118	x
ihr	no	0.9076339602470398	x
euch	no	0.8917874693870544	x
anfallt	no	0.6042670607566833	x
;	no	0.9998186230659485	x
denn	no	0.9115396738052368	x
wie	no	0.9501979947090149	x
soll	no	0.955048143863678	x
ich	no	0.9652616381645203	x
denn	no	0.9650251865386963	x
länger	no	0.9755795001983643	x
leben	no	0.9824432134628296	x
auf	no	0.9843161702156067	x
der	no	0.9846428036689758	x
Welt	no	0.9667529463768005	x
,	no	0.9994612336158752	x
wenn	no	0.9449175000190735	x
der	no	0.9490848779678345	x
Geliebte	no	0.949138879776001	x
den	no	0.9569479823112488	x
Bruder	no	0.9575672745704651	x
oder	no	0.9800926446914673	x
wenn	no	0.971521258354187	x
der	no	0.9693277478218079	x
Bruder	no	0.9704274535179138	x
den	no	0.9735053777694702	x
Geliebten	no	0.9718706011772156	x
ermordet	no	0.9855915307998657	x
hat	no	0.9865708947181702	x
!	no	0.9478329420089722	x
“	no	0.9972735047340393	x
–	no	0.9997239708900452	x
Lothar	no	0.9539843797683716	x
ließ	no	0.9789632558822632	x
die	no	0.9782556891441345	x
Waffe	no	0.9808457493782043	x
sinken	no	0.971172571182251	x
und	no	0.9996641874313354	x
sah	no	0.9718154668807983	x
schweigend	no	0.958986759185791	x
zur	no	0.9727873802185059	x
Erde	no	0.9742926359176636	x
nieder	no	0.890348494052887	x
,	no	0.9999874830245972	x
aber	no	0.8860915899276733	x
in	no	0.8866434097290039	x
Nathanaels	no	0.8424205183982849	x
Innern	no	0.7870113849639893	x
ging	no	0.9272379875183105	x
in	no	0.9361372590065002	x
herzzerreißender	no	0.9423893094062805	x
Wehmut	no	0.9492093324661255	x
alle	no	0.9648216366767883	x
Liebe	no	0.9677371382713318	x
wieder	no	0.9763092398643494	x
auf	no	0.9673892855644226	x
,	no	0.9986631870269775	x
wie	no	0.9410521984100342	x
er	no	0.9223421812057495	x
sie	no	0.873560905456543	x
jemals	no	0.8840588331222534	x
in	no	0.8918170928955078	x
der	no	0.8865516185760498	x
herrlichen	no	0.8887715339660645	x
Jugendzeit	no	0.8829154372215271	x
schönsten	no	0.8826680779457092	x
Tagen	no	0.8841067552566528	x
für	no	0.8931189179420471	x
die	no	0.8787673711776733	x
holde	no	0.8785773515701294	x
Klara	no	0.842727541923523	x
empfunden	no	0.866980254650116	x
.	no	0.598957359790802	x
Das	yes	0.9589468240737915	x
Mordgewehr	no	0.9505774974822998	x
entfiel	no	0.9903862476348877	x
seiner	no	0.9873006939888	x
Hand	no	0.9550573825836182	x
,	no	0.999962329864502	x
er	no	0.9378297924995422	x
stürzte	no	0.9746544361114502	x
zu	no	0.9892832040786743	x
Klaras	no	0.9791179895401001	x
Füßen	no	0.9863176345825195	x
.	no	0.9988380074501038	x
„	yes	0.9999327659606934	x
Kannst	no	0.7835900187492371	x
du	no	0.7636964917182922	x
mir	no	0.6774346828460693	x
denn	no	0.6790109872817993	x
jemals	no	0.6607331037521362	x
verzeihen	no	0.9263681173324585	x
,	no	0.8157405853271484	x
du	no	0.7721313834190369	x
meine	no	0.7564129829406738	x
einzige	no	0.6104241013526917	x
,	no	0.8881717324256897	x
meine	no	0.8703197240829468	x
herzgeliebte	no	0.8476883769035339	x
Klara	no	0.7968969345092773	x
!	no	0.6648185849189758	x
–	yes	0.9996108412742615	x
Kannst	no	0.8034319281578064	x
du	no	0.8262075185775757	x
mir	no	0.7443646788597107	x
verzeihen	no	0.8365046977996826	x
,	no	0.8116185069084167	x
mein	no	0.7311918139457703	x
herzlieber	no	0.6977196931838989	x
Bruder	no	0.6017512083053589	x
Lothar	no	0.6241803169250488	x
!	no	0.7146755456924438	x
“	no	0.6035751104354858	x
–	no	0.9991951584815979	x
Lothar	no	0.9397841095924377	x
wurde	no	0.9694245457649231	x
gerührt	no	0.9768223166465759	x
von	no	0.9829780459403992	x
des	no	0.9604104161262512	x
Freundes	no	0.9506163001060486	x
tiefem	no	0.9212726950645447	x
Schmerz	no	0.7763656377792358	x
;	no	0.9999313354492188	x
unter	no	0.8662633299827576	x
tausend	no	0.8398179411888123	x
Tränen	no	0.6727683544158936	x
umarmten	no	0.7273491024971008	x
sich	no	0.8415834307670593	x
die	no	0.8305286765098572	x
drei	no	0.8127170205116272	x
versöhnten	no	0.6612954139709473	x
Menschen	no	0.826783299446106	x
und	no	0.9997060894966125	x
schwuren	no	0.8560925126075745	x
,	no	0.9927994012832642	x
nicht	no	0.9692264199256897	x
voneinander	no	0.970371663570404	x
zu	no	0.9632962346076965	x
lassen	no	0.9725301265716553	x
in	no	0.9811018109321594	x
steter	no	0.9800118207931519	x
Liebe	no	0.9798784255981445	x
und	no	0.9871124625205994	x
Treue	no	0.9872111082077026	x
.	no	0.9911531805992126	x
Dem	yes	0.8061230182647705	x
Nathanael	no	0.688671350479126	x
war	no	0.8883183598518372	x
es	no	0.904829740524292	x
zumute	no	0.8721516728401184	x
,	no	0.9977865219116211	x
als	no	0.9524429440498352	x
sei	no	0.9647095799446106	x
eine	no	0.971275806427002	x
schwere	no	0.9679020643234253	x
Last	no	0.9603516459465027	x
,	no	0.9914093613624573	x
die	no	0.977011501789093	x
ihn	no	0.9720406532287598	x
zu	no	0.9732823967933655	x
Boden	no	0.9717256426811218	x
gedrückt	no	0.955353319644928	x
,	no	0.992520809173584	x
von	no	0.981376588344574	x
ihm	no	0.973866879940033	x
abgewälzt	no	0.9074609279632568	x
,	no	0.9998959302902222	x
ja	no	0.9032536745071411	x
als	no	0.9001611471176147	x
habe	no	0.8694908022880554	x
er	no	0.7872299551963806	x
,	no	0.9588329792022705	x
Widerstand	no	0.946351170539856	x
leistend	no	0.948970377445221	x
der	no	0.9528603553771973	x
finstern	no	0.9455779790878296	x
Macht	no	0.9131297469139099	x
,	no	0.9883487224578857	x
die	no	0.966305136680603	x
ihn	no	0.9537855982780457	x
befangen	no	0.9045391082763672	x
,	no	0.9917267560958862	x
sein	no	0.9700368642807007	x
ganzes	no	0.9674416184425354	x
Sein	no	0.9597247838973999	x
,	no	0.9904480576515198	x
dem	no	0.9695966839790344	x
Vernichtung	no	0.962873637676239	x
drohte	no	0.8913905620574951	x
,	no	0.9842544794082642	x
gerettet	no	0.9864213466644287	x
.	no	0.9726371169090271	x
Noch	yes	0.9886795878410339	x
drei	no	0.9868626594543457	x
selige	no	0.983646035194397	x
Tage	no	0.9909731149673462	x
verlebte	no	0.9920348525047302	x
er	no	0.9877817630767822	x
bei	no	0.991703987121582	x
den	no	0.9735017418861389	x
Lieben	no	0.8140453696250916	x
,	no	0.999927282333374	x
dann	no	0.8862361311912537	x
kehrte	no	0.9628491997718811	x
er	no	0.9504418969154358	x
zurück	no	0.9608940482139587	x
nach	no	0.9711425304412842	x
G.	no	0.9052550792694092	x
,	no	0.9995288848876953	x
wo	no	0.9067954421043396	x
er	no	0.8709926605224609	x
noch	no	0.8615710139274597	x
ein	no	0.8495480418205261	x
Jahr	no	0.8470659255981445	x
zu	no	0.8185411095619202	x
bleiben	no	0.7062113285064697	x
,	no	0.9953385591506958	x
dann	no	0.9262338280677795	x
aber	no	0.9143450260162354	x
auf	no	0.8898439407348633	x
immer	no	0.8883798718452454	x
nach	no	0.9160560369491577	x
seiner	no	0.8770410418510437	x
Vaterstadt	no	0.8556621670722961	x
zurückzukehren	no	0.9203915596008301	x
gedachte	no	0.6878939867019653	x
.	no	0.7278360724449158	x
Der	yes	0.4730713367462158	reported
Mutter	no	0.5657636523246765	reported
war	no	0.5054312348365784	reported
alles	no	0.8998144268989563	reported
,	no	0.819115936756134	reported
was	no	0.6618236899375916	reported
sich	no	0.759044349193573	reported
auf	no	0.8587188720703125	reported
Coppelius	no	0.9124377965927124	reported
bezog	no	0.9922965168952942	reported
,	no	0.8643770217895508	reported
verschwiegen	no	0.8982381224632263	reported
worden	no	0.9981288313865662	reported
;	no	0.9993380904197693	x
denn	no	0.7931143641471863	x
man	no	0.8557037115097046	x
wußte	no	0.8975639939308167	x
,	no	0.999933123588562	x
