tok	sentstart	indirect_conf	indirect_pred
niedergebrannt	no	0.9766942262649536	x
war	no	0.7352797389030457	x
,	no	0.9949195981025696	x
so	no	0.9988852143287659	x
daß	no	0.9916649460792542	x
aus	no	0.9932718873023987	x
dem	no	0.9967296123504639	x
Schutthaufen	no	0.9959586262702942	x
nur	no	0.9913073182106018	x
die	no	0.9949290752410889	x
nackten	no	0.993417501449585	x
Feuermauern	no	0.9961802959442139	x
hervorragten	no	0.9939247965812683	x
.	no	0.9900593161582947	x
Unerachtet	yes	0.9272237420082092	x
das	no	0.9573904275894165	x
Feuer	no	0.9603450298309326	x
in	no	0.9536278247833252	x
dem	no	0.9712253212928772	x
Laboratorium	no	0.9595750570297241	x
des	no	0.9738612174987793	x
Apothekers	no	0.9703580141067505	x
,	no	0.9978971481323242	x
der	no	0.980911135673523	x
im	no	0.9840737581253052	x
untern	no	0.9913438558578491	x
Stocke	no	0.9928112626075745	x
wohnte	no	0.9885700345039368	x
,	no	0.9988186955451965	x
ausgebrochen	no	0.994086742401123	x
war	no	0.9753857254981995	x
,	no	0.9995100498199463	x
das	no	0.9916486740112305	x
Haus	no	0.9954125285148621	x
daher	no	0.9937164187431335	x
von	no	0.9938966631889343	x
unten	no	0.995080828666687	x
herauf	no	0.9964576363563538	x
gebrannt	no	0.9954236149787903	x
hatte	no	0.8722063899040222	x
,	no	0.9998264908790588	x
so	no	0.9987541437149048	x
war	no	0.9965628981590271	x
es	no	0.9973059892654419	x
doch	no	0.9965117573738098	x
den	no	0.9976759552955627	x
kühnen	no	0.9956258535385132	x
,	no	0.999461829662323	x
rüstigen	no	0.988647997379303	x
Freunden	no	0.9974414110183716	x
gelungen	no	0.9972169399261475	x
,	no	0.9997757077217102	x
noch	no	0.8621526956558228	x
zu	no	0.8024527430534363	x
rechter	no	0.8450901508331299	x
Zeit	no	0.934837281703949	x
in	no	0.9111538529396057	x
Nathanaels	no	0.8663735389709473	x
im	no	0.6733154058456421	x
obern	no	0.6362496614456177	x
Stock	no	0.680170476436615	x
gelegenes	no	0.6027871370315552	x
Zimmer	no	0.5645502209663391	x
zu	no	0.5911677479743958	x
dringen	no	0.691170334815979	x
und	no	0.8239386677742004	x
Bücher	no	0.8031502366065979	x
,	no	0.8993585109710693	x
Manuskripte	no	0.8549851179122925	x
,	no	0.8211572766304016	x
Instrumente	no	0.7883448600769043	x
zu	no	0.7724554538726807	x
retten	no	0.690497636795044	x
.	no	0.9371487498283386	x
Alles	yes	0.9556565284729004	x
hatten	no	0.979478120803833	x
sie	no	0.9937979578971863	x
unversehrt	no	0.9944012761116028	x
in	no	0.9948805570602417	x
ein	no	0.9955053329467773	x
anderes	no	0.995061457157135	x
Haus	no	0.996768593788147	x
getragen	no	0.9974696636199951	x
und	no	0.9980489015579224	x
dort	no	0.9890916347503662	x
ein	no	0.992260754108429	x
Zimmer	no	0.9948254823684692	x
in	no	0.9904915690422058	x
Beschlag	no	0.9957333207130432	x
genommen	no	0.9957394599914551	x
,	no	0.9995865225791931	x
welches	no	0.9710698127746582	x
Nathanael	no	0.9851421117782593	x
nun	no	0.9861196279525757	x
sogleich	no	0.9951679706573486	x
bezog	no	0.9987446069717407	x
.	no	0.9977021813392639	x
Nicht	yes	0.9950141310691833	x
sonderlich	no	0.9996196031570435	x
achtete	no	0.9946487545967102	x
er	no	0.9987150430679321	x
darauf	no	0.9989827275276184	x
,	no	0.9999735355377197	x
daß	no	0.7168480753898621	indirect
er	no	0.9341931343078613	indirect
dem	no	0.9282891154289246	indirect
Professor	no	0.9681104421615601	indirect
Spallanzani	no	0.9858257174491882	indirect
gegenüber	no	0.994306743144989	indirect
wohnte	no	0.9999759197235107	indirect
,	no	0.5659887194633484	x
und	no	0.8315258026123047	x
ebensowenig	no	0.9931909441947937	x
schien	no	0.9966341853141785	x
es	no	0.9955552220344543	x
ihm	no	0.9978758096694946	x
etwas	no	0.9940628409385681	x
Besonderes	no	0.9454887509346008	x
,	no	0.9998650550842285	x
als	no	0.9786089062690735	x
er	no	0.993645429611206	x
bemerkte	no	0.9962446093559265	x
,	no	0.9999778270721436	x
daß	no	0.5000901222229004	indirect
er	no	0.7327149510383606	indirect
aus	no	0.7657665014266968	indirect
seinem	no	0.7602599263191223	indirect
Fenster	no	0.8595278263092041	indirect
gerade	no	0.9194117784500122	indirect
hinein	no	0.9674473404884338	indirect
in	no	0.9658976793289185	indirect
das	no	0.9531043767929077	indirect
Zimmer	no	0.9695786237716675	indirect
blickte	no	0.9980777502059937	indirect
,	no	0.77570641040802	indirect
wo	no	0.9851582646369934	indirect
oft	no	0.9912827014923096	indirect
Olimpia	no	0.9919447302818298	indirect
einsam	no	0.9966828227043152	indirect
saß	no	0.9999232292175293	indirect
,	no	0.897850751876831	x
so	no	0.6096494197845459	x
daß	no	0.8900648951530457	x
er	no	0.7914103865623474	x
ihre	no	0.8266284465789795	x
Figur	no	0.7706099152565002	x
deutlich	no	0.7189555168151855	x
erkennen	no	0.7796331644058228	x
konnte	no	0.9978058934211731	x
,	no	0.8547598719596863	x
wiewohl	no	0.9895925521850586	x
die	no	0.9742709398269653	x
Züge	no	0.938572883605957	x
des	no	0.9170071482658386	x
Gesichts	no	0.8373135924339294	x
undeutlich	no	0.8490598201751709	x
und	no	0.7782020568847656	x
verworren	no	0.6800242066383362	x
blieben	no	0.7228917479515076	x
.	no	0.8392951488494873	x
Wohl	yes	0.9996274709701538	x
fiel	no	0.998110294342041	x
es	no	0.9981257319450378	x
ihm	no	0.9995858073234558	x
endlich	no	0.9984656572341919	x
auf	no	0.9989054203033447	x
,	no	0.9999825954437256	x
daß	no	0.5066768527030945	indirect
Olimpia	no	0.8936722874641418	indirect
oft	no	0.9244992136955261	indirect
stundenlang	no	0.9405549168586731	indirect
in	no	0.9742544889450073	indirect
derselben	no	0.9926642775535583	indirect
Stellung	no	0.9991820454597473	indirect
,	no	0.9907034635543823	indirect
wie	no	0.9953708052635193	indirect
er	no	0.9938189387321472	indirect
sie	no	0.9937536120414734	indirect
einst	no	0.9950448274612427	indirect
durch	no	0.9971393346786499	indirect
die	no	0.9973316192626953	indirect
Glastüre	no	0.9981768131256104	indirect
entdeckte	no	0.9996157884597778	indirect
,	no	0.9843160510063171	indirect
ohne	no	0.9961138963699341	indirect
irgendeine	no	0.9952355027198792	indirect
Beschäftigung	no	0.9974609613418579	indirect
an	no	0.9984498023986816	indirect
einem	no	0.9981829524040222	indirect
kleinen	no	0.9979637861251831	indirect
Tische	no	0.998375415802002	indirect
saß	no	0.9996141195297241	indirect
und	no	0.9765615463256836	indirect
daß	no	0.9990509152412415	indirect
sie	no	0.9976269602775574	indirect
offenbar	no	0.9959542751312256	indirect
unverwandten	no	0.9977505803108215	indirect
Blickes	no	0.9970425963401794	indirect
nach	no	0.9989018440246582	indirect
ihm	no	0.9991729855537415	indirect
herüberschaute	no	0.9999748468399048	indirect
;	no	0.9842631220817566	x
er	no	0.9819002151489258	x
mußte	no	0.9942857623100281	x
sich	no	0.9962918758392334	x
auch	no	0.9969102740287781	x
selbst	no	0.998473584651947	x
gestehen	no	0.9970545768737793	x
,	no	0.999968409538269	x
daß	no	0.6815943717956543	indirect
er	no	0.9256190657615662	indirect
nie	no	0.9778563380241394	indirect
einen	no	0.9819944500923157	indirect
schöneren	no	0.9907771348953247	indirect
Wuchs	no	0.9978310465812683	indirect
gesehen	no	0.9999606609344482	indirect
;	no	0.8137666583061218	x
indessen	no	0.6379297375679016	x
,	no	0.9732902646064758	x
Klara	no	0.9899779558181763	x
im	no	0.9793545007705688	x
Herzen	no	0.8259696960449219	x
,	no	0.9997217059135437	x
blieb	no	0.9948964715003967	x
ihm	no	0.9972797632217407	x
die	no	0.995512068271637	x
steife	no	0.9918773174285889	x
,	no	0.9989898800849915	x
starre	no	0.9886468052864075	x
Olimpia	no	0.992993175983429	x
höchst	no	0.9917718768119812	x
gleichgültig	no	0.9152371287345886	x
,	no	0.9994326233863831	x
und	no	0.9988993406295776	x
nur	no	0.9970369338989258	x
zuweilen	no	0.9995798468589783	x
sah	no	0.9943196773529053	x
er	no	0.9988033771514893	x
flüchtig	no	0.9976300001144409	x
über	no	0.9956121444702148	x
sein	no	0.9960689544677734	x
Kompendium	no	0.9978026747703552	x
herüber	no	0.9978141784667969	x
nach	no	0.9940829873085022	x
der	no	0.995206892490387	x
schönen	no	0.9961475133895874	x
Bildsäule	no	0.9967933297157288	x
,	no	0.9999511241912842	x
das	no	0.9893794655799866	x
war	no	0.9938125610351562	x
alles	no	0.9944303631782532	x
.	no	0.9953279495239258	x
–	yes	0.9767798781394958	x
Eben	no	0.9995653033256531	x
schrieb	no	0.999828577041626	x
er	no	0.999552309513092	x
an	no	0.9963700771331787	x
Klara	no	0.9994059801101685	x
,	no	0.999992847442627	x
als	no	0.8915504217147827	x
es	no	0.934360682964325	x
leise	no	0.9886558055877686	x
an	no	0.9792640805244446	x
die	no	0.9831601977348328	x
Türe	no	0.9806390404701233	x
klopfte	no	0.5179239511489868	x
;	no	0.9999580383300781	x
sie	no	0.9965927004814148	x
öffnete	no	0.9988974332809448	x
sich	no	0.9965535402297974	x
auf	no	0.9921959638595581	x
seinen	no	0.9961316585540771	x
Zuruf	no	0.9988431930541992	x
,	no	0.9999285936355591	x
und	no	0.994318425655365	x
Coppolas	no	0.998842716217041	x
widerwärtiges	no	0.9980570673942566	x
Gesicht	no	0.9989132881164551	x
sah	no	0.9971053004264832	x
hinein	no	0.9974032044410706	x
.	no	0.9907346963882446	x
Nathanael	yes	0.9996566772460938	x
fühlte	no	0.9982362985610962	x
sich	no	0.9953100085258484	x
im	no	0.9909591674804688	x
Innersten	no	0.9936286807060242	x
erbeben	no	0.959161102771759	x
;	no	0.9999914169311523	x
eingedenk	no	0.9754611849784851	x
dessen	no	0.9946860074996948	x
,	no	0.9998999834060669	x
was	no	0.693089485168457	indirect
ihm	no	0.5909160375595093	indirect
Spallanzani	no	0.5782963037490845	indirect
über	no	0.5497733354568481	indirect
den	no	0.59648597240448	indirect
Landsmann	no	0.6157919764518738	indirect
Coppola	no	0.7067980170249939	indirect
gesagt	no	0.6162605285644531	indirect
und	no	0.9797690510749817	indirect
was	no	0.6043103337287903	indirect
er	no	0.5906162858009338	indirect
auch	no	0.5135698318481445	indirect
rücksichts	no	0.712369978427887	indirect
des	no	0.6284272074699402	indirect
Sandmanns	no	0.7910915017127991	indirect
Coppelius	no	0.8442848324775696	indirect
der	no	0.8578919172286987	indirect
Geliebten	no	0.8662240505218506	indirect
so	no	0.9604952335357666	indirect
heilig	no	0.9823827147483826	indirect
versprochen	no	0.9999256134033203	indirect
,	no	0.9360837936401367	x
schämte	no	0.607642650604248	x
er	no	0.9511138200759888	x
sich	no	0.9917606115341187	x
aber	no	0.9963173866271973	x
selbst	no	0.9954319000244141	x
seiner	no	0.9943091869354248	x
kindischen	no	0.9900846481323242	x
Gespensterfurcht	no	0.9893385171890259	x
,	no	0.9999774694442749	x
nahm	no	0.9948417544364929	x
sich	no	0.997239351272583	x
mit	no	0.995955228805542	x
aller	no	0.9912699460983276	x
Gewalt	no	0.9937552213668823	x
zusammen	no	0.9911830425262451	x
und	no	0.9995518326759338	x
sprach	no	0.999810516834259	x
so	no	0.9986574649810791	x
sanft	no	0.999232292175293	x
und	no	0.9989296793937683	x
gelassen	no	0.9994851350784302	x
als	no	0.9920001029968262	x
möglich	no	0.9982873797416687	x
:	no	0.9995819926261902	x
„	no	0.9942110776901245	x
Ich	no	0.9776340126991272	x
kaufe	no	0.9918770790100098	x
kein	no	0.9878469705581665	x
Wetterglas	no	0.8886600732803345	x
,	no	0.9993996620178223	x
mein	no	0.9967756867408752	x
lieber	no	0.9950878024101257	x
Freund	no	0.9976365566253662	x
!	no	0.9952243566513062	x
gehen	yes	0.8681749105453491	x
Sie	no	0.9801712036132812	x
nur	no	0.9604719281196594	x
!	no	0.514087438583374	x
“	no	0.9794802665710449	x
Da	no	0.9970681071281433	x
trat	no	0.9949487447738647	x
aber	no	0.9979244470596313	x
Coppola	no	0.9985429048538208	x
vollends	no	0.9973485469818115	x
in	no	0.9950062036514282	x
die	no	0.9963077306747437	x
Stube	no	0.9977922439575195	x
und	no	0.9998639822006226	x
sprach	no	0.9997678399085999	x
mit	no	0.9988495111465454	x
heiserem	no	0.9992430210113525	x
Ton	no	0.9990890026092529	x
,	no	0.9999908208847046	x
indem	no	0.9960693120956421	x
sich	no	0.9986924529075623	x
das	no	0.9978461265563965	x
weite	no	0.9960792660713196	x
Maul	no	0.996938943862915	x
zum	no	0.997568666934967	x
häßlichen	no	0.9972034692764282	x
Lachen	no	0.997277557849884	x
verzog	no	0.9956822395324707	x
und	no	0.9992457628250122	x
die	no	0.9977540373802185	x
kleinen	no	0.9975478053092957	x
Augen	no	0.9982055425643921	x
unter	no	0.9966421127319336	x
den	no	0.9966771602630615	x
grauen	no	0.9970611929893494	x
langen	no	0.9958897233009338	x
Wimpern	no	0.9976348876953125	x
stechend	no	0.9979771971702576	x
hervorfunkelten	no	0.9970344305038452	x
:	no	0.9995607733726501	x
„	no	0.9991711378097534	x
Ei	no	0.9823958873748779	x
,	no	0.9991543292999268	x
nix	no	0.9818298816680908	x
Wetterglas	no	0.9920039772987366	x
,	no	0.998479425907135	x
nix	no	0.9890301823616028	x
Wetterglas	no	0.9905276298522949	x
!	no	0.9868338704109192	x
–	yes	0.9999196529388428	x
hab	no	0.9883169531822205	x
auch	no	0.994274914264679	x
sköne	no	0.9967220425605774	x
Oke	no	0.9954206347465515	x
–	no	0.9997962117195129	x
sköne	no	0.988286554813385	x
Oke	no	0.9887256026268005	x
!	no	0.981980562210083	x
“	no	0.9947181344032288	x
–	no	0.9995787739753723	x
Entsetzt	no	0.9986653327941895	x
rief	no	0.9987671375274658	x
Nathanael	no	0.9995750784873962	x
:	no	0.9998528957366943	x
„	no	0.9975649118423462	x
Toller	no	0.993179440498352	x
Mensch	no	0.9353806972503662	x
,	no	0.9999679327011108	x
wie	no	0.9647490978240967	x
kannst	no	0.9985033273696899	x
du	no	0.9979473948478699	x
Augen	no	0.9978349804878235	x
haben	no	0.9983490705490112	x
?	no	0.9844809770584106	x
–	yes	0.9998272061347961	x
Augen	no	0.9309914112091064	x
–	no	0.9993252754211426	x
Augen	no	0.9912206530570984	x
?	no	0.9980987906455994	x
–	yes	0.9173290133476257	x
“	no	0.9948999285697937	x
Aber	no	0.9959868788719177	x
in	no	0.9981708526611328	x
dem	no	0.9993288516998291	x
Augenblick	no	0.99965500831604	x
hatte	no	0.9970428347587585	x
Coppola	no	0.9983595013618469	x
seine	no	0.9968624114990234	x
Wettergläser	no	0.9969013929367065	x
beiseite	no	0.9970340728759766	x
gesetzt	no	0.9958192110061646	x
,	no	0.9998810291290283	x
griff	no	0.998531699180603	x
in	no	0.9948601722717285	x
die	no	0.9972133040428162	x
weiten	no	0.9972019195556641	x
Rocktaschen	no	0.9987903237342834	x
und	no	0.999544084072113	x
holte	no	0.9977869987487793	x
Lorgnetten	no	0.9964419007301331	x
und	no	0.9985455274581909	x
Brillen	no	0.9970173835754395	x
heraus	no	0.9979526996612549	x
,	no	0.9990736246109009	x
die	no	0.993850588798523	x
er	no	0.9980310797691345	x
auf	no	0.9955782294273376	x
den	no	0.9974722266197205	x
Tisch	no	0.9984530210494995	x
legte	no	0.9983288645744324	x
.	no	0.994326651096344	x
–	yes	0.9992160797119141	x
„	no	0.999146580696106	x
Nu	no	0.974431037902832	x
–	no	0.9984670281410217	x
nu	no	0.9913762211799622	x
–	no	0.998776376247406	x
Brill	no	0.9929157495498657	x
–	no	0.9990277290344238	x
Brill	no	0.9949718713760376	x
auf	no	0.9904589653015137	x
der	no	0.9935844540596008	x
Nas	no	0.9970651268959045	x
su	no	0.9969961643218994	x
setze	no	0.9854205250740051	x
,	no	0.9999496936798096	x
das	no	0.9917616844177246	x
sein	no	0.996613085269928	x
meine	no	0.9976714253425598	x
Oke	no	0.9916629791259766	x
–	no	0.999818742275238	x
sköne	no	0.9851506352424622	x
Oke	no	0.980198323726654	x
!	no	0.9418785572052002	x
“	no	0.9951828122138977	x
–	no	0.999687910079956	x
Und	no	0.9980912804603577	x
damit	no	0.9987961053848267	x
holte	no	0.9960618615150452	x
er	no	0.9989160299301147	x
immer	no	0.9940166473388672	x
mehr	no	0.9956278800964355	x
und	no	0.9978042244911194	x
mehr	no	0.9967081546783447	x
Brillen	no	0.995105504989624	x
heraus	no	0.9941144585609436	x
,	no	0.9998403787612915	x
so	no	0.9959415793418884	x
daß	no	0.99379962682724	x
es	no	0.9965860843658447	x
auf	no	0.9941493272781372	x
dem	no	0.9946117401123047	x
ganzen	no	0.9955488443374634	x
Tisch	no	0.9970446228981018	x
seltsam	no	0.9946897029876709	x
zu	no	0.9946145415306091	x
flimmern	no	0.9869385957717896	x
und	no	0.9969891905784607	x
zu	no	0.9955933690071106	x
funkeln	no	0.9965231418609619	x
begann	no	0.9974719882011414	x
.	no	0.9969488978385925	x
Tausend	yes	0.9638442397117615	x
Augen	no	0.9988221526145935	x
blickten	no	0.9954193830490112	x
und	no	0.9997695088386536	x
zuckten	no	0.9976285099983215	x
krampfhaft	no	0.9980390667915344	x
und	no	0.9994857311248779	x
starrten	no	0.9970001578330994	x
auf	no	0.9952555298805237	x
zum	no	0.9940263032913208	x
Nathanael	no	0.9831204414367676	x
;	no	0.999987006187439	x
aber	no	0.9905403852462769	x
er	no	0.9990841150283813	x
konnte	no	0.9979573488235474	x
nicht	no	0.9971097111701965	x
wegschauen	no	0.9980219602584839	x
von	no	0.9904900789260864	x
dem	no	0.9919193983078003	x
Tisch	no	0.9941078424453735	x
,	no	0.9998841285705566	x
und	no	0.9978315234184265	x
immer	no	0.9869511127471924	x
mehr	no	0.9970038533210754	x
Brillen	no	0.996951699256897	x
legte	no	0.9910248517990112	x
Coppola	no	0.9958779811859131	x
hin	no	0.9915448427200317	x
,	no	0.9997674822807312	x
und	no	0.9964832067489624	x
immer	no	0.9872548580169678	x
wilder	no	0.9976071119308472	x
und	no	0.9975414276123047	x
wilder	no	0.9990593791007996	x
sprangen	no	0.9969135522842407	x
flammende	no	0.994376540184021	x
Blicke	no	0.9979566335678101	x
durcheinander	no	0.9982927441596985	x
und	no	0.9984830021858215	x
schossen	no	0.9978431463241577	x
ihre	no	0.9925087094306946	x
blutrote	no	0.9958156943321228	x
Strahlen	no	0.9972971081733704	x
in	no	0.9947041869163513	x
Nathanaels	no	0.9962445497512817	x
Brust	no	0.9982854723930359	x
.	no	0.9975064396858215	x
Übermannt	yes	0.9865950345993042	x
von	no	0.9881048202514648	x
tollem	no	0.9911729693412781	x
Entsetzen	no	0.9967719912528992	x
,	no	0.9998669624328613	x
schrie	no	0.9989367127418518	x
er	no	0.9991379976272583	x
auf	no	0.9977431297302246	x
:	no	0.9991784691810608	x
–	no	0.9963409304618835	x
„	no	0.9983161687850952	x
Halt	no	0.989849328994751	x
ein	no	0.9975512623786926	x
!	no	0.9990409016609192	x
halt	yes	0.9944268465042114	x
ein	no	0.9986893534660339	x
,	no	0.999771773815155	x
fürchterlicher	no	0.9569140672683716	x
Mensch	no	0.9365851283073425	x
!	no	0.867320716381073	x
“	no	0.9739454984664917	x
–	no	0.9976342916488647	x
Er	no	0.9871317148208618	x
hatte	no	0.9937029480934143	x
Coppola	no	0.9986097812652588	x
,	no	0.9994451403617859	x
der	no	0.9891974329948425	x
eben	no	0.9946820139884949	x
in	no	0.993357241153717	x
die	no	0.9951464533805847	x
Tasche	no	0.9976557493209839	x
griff	no	0.9975079298019409	x
,	no	0.9992493987083435	x
um	no	0.9944713115692139	x
noch	no	0.9868221282958984	x
