tok	sentstart	indirect_conf	indirect_pred
,	no	0.999970555305481	x
in	no	0.9216545224189758	x
seiner	no	0.717262864112854	x
Phantasie	no	0.5075486898422241	x
erbleicht	no	0.9779700040817261	x
,	no	0.6983428001403809	x
und	no	0.8697227239608765	x
es	no	0.9780133366584778	x
kostete	no	0.9931783676147461	x
ihm	no	0.9959973096847534	x
oft	no	0.9942846894264221	x
Mühe	no	0.9994277358055115	x
,	no	0.9999408721923828	x
ihn	no	0.9823510646820068	x
in	no	0.9693666100502014	x
seinen	no	0.9492393732070923	x
Dichtungen	no	0.9323731660842896	x
,	no	0.9902196526527405	x
wo	no	0.9852550029754639	x
er	no	0.9814940690994263	x
als	no	0.9784471392631531	x
grauser	no	0.9749279022216797	x
Schicksalspopanz	no	0.9704514145851135	x
auftrat	no	0.9497107267379761	x
,	no	0.995428204536438	x
recht	no	0.9918971657752991	x
lebendig	no	0.990992546081543	x
zu	no	0.9830260872840881	x
kolorieren	no	0.9862814545631409	x
.	no	0.9729711413383484	x
Es	yes	0.9925468564033508	x
kam	no	0.999037504196167	x
ihm	no	0.99854975938797	x
endlich	no	0.9974175691604614	x
ein	no	0.9987974166870117	x
,	no	0.9999902248382568	x
jene	no	0.9746538400650024	x
düstre	no	0.9251989722251892	x
Ahnung	no	0.9805752038955688	x
,	no	0.9999876022338867	x
daß	no	0.5220195055007935	indirect
Coppelius	no	0.663597047328949	indirect
sein	no	0.8555063009262085	indirect
Liebesglück	no	0.9069669246673584	indirect
stören	no	0.9502084851264954	indirect
werde	no	0.9921013712882996	indirect
,	no	0.9104593992233276	indirect
zum	no	0.9141460061073303	indirect
Gegenstande	no	0.9118001461029053	indirect
eines	no	0.9168496131896973	indirect
Gedichts	no	0.9234254360198975	indirect
zu	no	0.983138918876648	indirect
machen	no	0.9853274822235107	indirect
.	no	0.999782383441925	indirect
Er	yes	0.8484734892845154	x
stellte	no	0.9786455631256104	x
sich	no	0.9883488416671753	x
und	no	0.9908053874969482	x
Klara	no	0.9916365742683411	x
dar	no	0.9877145290374756	x
,	no	0.9989559650421143	x
in	no	0.9957520961761475	x
treuer	no	0.9953529834747314	x
Liebe	no	0.9941173791885376	x
verbunden	no	0.9423424601554871	x
,	no	0.999881386756897	x
aber	no	0.999414324760437	x
dann	no	0.9974857568740845	x
und	no	0.9949642419815063	x
wann	no	0.9982158541679382	x
war	no	0.9995768666267395	x
es	no	0.9991851449012756	x
,	no	0.9997027516365051	x
als	no	0.9803353548049927	x
griffe	no	0.9734840989112854	x
eine	no	0.9651152491569519	x
schwarze	no	0.9618125557899475	x
Faust	no	0.959526002407074	x
in	no	0.9577432870864868	x
ihr	no	0.9534916877746582	x
Leben	no	0.9507238268852234	x
und	no	0.9627403616905212	x
risse	no	0.9628110527992249	x
irgendeine	no	0.9605622291564941	x
Freude	no	0.9565114378929138	x
heraus	no	0.9578493237495422	x
,	no	0.9776531457901001	x
die	no	0.973209798336029	x
ihnen	no	0.9728164672851562	x
aufgegangen	no	0.9703601002693176	x
.	no	0.8963390588760376	x
Endlich	yes	0.9847261309623718	x
,	no	0.99983811378479	x
als	no	0.9959931373596191	x
sie	no	0.9944783449172974	x
schon	no	0.9945003986358643	x
am	no	0.9939078092575073	x
Traualtar	no	0.9898588061332703	x
stehen	no	0.9267964363098145	x
,	no	0.9979337453842163	x
erscheint	no	0.9988756775856018	x
der	no	0.9990888833999634	x
entsetzliche	no	0.9963220357894897	x
Coppelius	no	0.9961062073707581	x
und	no	0.999150276184082	x
berührt	no	0.997422456741333	x
Klaras	no	0.9962982535362244	x
holde	no	0.9954217076301575	x
Augen	no	0.969283938407898	x
;	no	0.9998619556427002	x
die	no	0.9983217120170593	x
springen	no	0.9962180256843567	x
in	no	0.9957166314125061	x
Nathanaels	no	0.9958354234695435	x
Brust	no	0.9834315180778503	x
,	no	0.9997881054878235	x
wie	no	0.9950725436210632	x
blutige	no	0.9941120743751526	x
Funken	no	0.9931239485740662	x
sengend	no	0.9916055202484131	x
und	no	0.9886321425437927	x
brennend	no	0.9085540771484375	x
,	no	0.999782145023346	x
Coppelius	no	0.9976776242256165	x
faßt	no	0.9989261031150818	x
ihn	no	0.9959962368011475	x
und	no	0.9992266893386841	x
wirft	no	0.9984026551246643	x
ihn	no	0.9960975646972656	x
in	no	0.9961436986923218	x
einen	no	0.9962550401687622	x
flammenden	no	0.9954641461372375	x
Feuerkreis	no	0.9935752749443054	x
,	no	0.9996631145477295	x
der	no	0.9965189695358276	x
sich	no	0.9957356452941895	x
dreht	no	0.9953492283821106	x
mit	no	0.9958633184432983	x
der	no	0.9963756203651428	x
Schnelligkeit	no	0.9967708587646484	x
des	no	0.996648371219635	x
Sturmes	no	0.9970890879631042	x
und	no	0.9972354769706726	x
ihn	no	0.9966189861297607	x
sausend	no	0.9968626499176025	x
und	no	0.9967291355133057	x
brausend	no	0.9965987801551819	x
fortreißt	no	0.996436357498169	x
.	no	0.9282127618789673	x
Es	yes	0.9993913173675537	x
ist	no	0.9995874762535095	x
ein	no	0.9993051290512085	x
Tosen	no	0.9965294003486633	x
,	no	0.9997808337211609	x
als	no	0.9949849843978882	x
wenn	no	0.9918055534362793	x
der	no	0.9910205006599426	x
Orkan	no	0.9913415312767029	x
grimmig	no	0.9913970232009888	x
hineinpeitscht	no	0.9914997220039368	x
in	no	0.991134524345398	x
die	no	0.990349531173706	x
schäumenden	no	0.9907529354095459	x
Meereswellen	no	0.9864590167999268	x
,	no	0.998229444026947	x
die	no	0.9966872334480286	x
sich	no	0.9961872696876526	x
wie	no	0.9960826635360718	x
schwarze	no	0.9957584738731384	x
,	no	0.9981672763824463	x
weißhauptige	no	0.9969860911369324	x
Riesen	no	0.9967705011367798	x
emporbäumen	no	0.9965004920959473	x
in	no	0.9965173006057739	x
wütendem	no	0.9967668056488037	x
Kampfe	no	0.9969789981842041	x
.	no	0.996024489402771	x
Aber	yes	0.9809638261795044	x
durch	no	0.9971954822540283	x
dies	no	0.9962823987007141	x
wilde	no	0.9965452551841736	x
Tosen	no	0.9911466240882874	x
hört	no	0.9993663430213928	x
er	no	0.999567449092865	x
Klaras	no	0.9956390857696533	x
Stimme	no	0.9948134422302246	x
:	no	0.9988316893577576	x
„	no	0.9998735189437866	x
Kannst	no	0.9984830021858215	x
du	no	0.9958129525184631	x
mich	no	0.9947224855422974	x
denn	no	0.9949488639831543	x
nicht	no	0.9952902793884277	x
erschauen	no	0.9951550960540771	x
?	no	0.9507861137390137	x
Coppelius	yes	0.9947867393493652	x
hat	no	0.9965291619300842	x
dich	no	0.9948055148124695	x
getäuscht	no	0.9813258647918701	x
,	no	0.9999597072601318	x
das	no	0.9902623891830444	x
waren	no	0.9877402186393738	x
ja	no	0.9913564920425415	x
nicht	no	0.9907551407814026	x
meine	no	0.9896388053894043	x
Augen	no	0.988149106502533	x
,	no	0.9948291182518005	x
die	no	0.993698239326477	x
so	no	0.9932792782783508	x
in	no	0.9925917387008667	x
deiner	no	0.9919334053993225	x
Brust	no	0.9895389676094055	x
brannten	no	0.9398357272148132	x
,	no	0.9997805953025818	x
das	no	0.9943178296089172	x
waren	no	0.9935336112976074	x
ja	no	0.9927912950515747	x
glühende	no	0.9924141764640808	x
Tropfen	no	0.9917951226234436	x
deines	no	0.9907971620559692	x
eignen	no	0.9883137941360474	x
Herzbluts	no	0.9524132013320923	x
–	no	0.9997071623802185	x
ich	no	0.9953913688659668	x
habe	no	0.9934822916984558	x
ja	no	0.9937410950660706	x
meine	no	0.9900808930397034	x
Augen	no	0.9313201308250427	x
,	no	0.9997201561927795	x
sieh	no	0.995735764503479	x
mich	no	0.9942230582237244	x
doch	no	0.9953022003173828	x
nur	no	0.9945605397224426	x
an	no	0.9937031865119934	x
!	no	0.941615104675293	x
“	no	0.9950946569442749	x
–	no	0.9986652135848999	x
Nathanael	no	0.9995148181915283	x
denkt	no	0.9998655319213867	x
:	no	0.9994840621948242	x
Das	no	0.9995419979095459	x
ist	no	0.9878789782524109	x
Klara	no	0.9498133659362793	x
,	no	0.9991897940635681	x
und	no	0.9957883954048157	x
ich	no	0.9946683049201965	x
bin	no	0.9934506416320801	x
ihr	no	0.9940763711929321	x
eigen	no	0.9946759939193726	x
ewiglich	no	0.9955184459686279	x
.	no	0.990511953830719	x
–	yes	0.8726686835289001	x
Da	no	0.9933943152427673	x
ist	no	0.9981386661529541	x
es	no	0.9994484782218933	x
,	no	0.999758780002594	x
als	no	0.9872028231620789	x
faßt	no	0.9823843240737915	x
der	no	0.979790985584259	x
Gedanke	no	0.980124831199646	x
gewaltig	no	0.9813302159309387	x
in	no	0.9780101180076599	x
den	no	0.9729875326156616	x
Feuerkreis	no	0.9631749987602234	x
hinein	no	0.8686952590942383	x
,	no	0.9983320832252502	x
daß	no	0.9898068308830261	x
er	no	0.9855690598487854	x
stehen	no	0.9689583778381348	x
bleibt	no	0.7056154012680054	x
,	no	0.997505247592926	x
und	no	0.9989124536514282	x
im	no	0.9954778552055359	x
schwarzen	no	0.9955447316169739	x
Abgrund	no	0.9959050416946411	x
verrauscht	no	0.9966999888420105	x
dumpf	no	0.996292233467102	x
das	no	0.9965775609016418	x
Getöse	no	0.9966620206832886	x
.	no	0.9548536539077759	x
Nathanael	yes	0.9994613528251648	x
blickt	no	0.9991550445556641	x
in	no	0.9964524507522583	x
Klaras	no	0.995586633682251	x
Augen	no	0.9679375886917114	x
;	no	0.9998539686203003	x
aber	no	0.9990943670272827	x
es	no	0.9983116388320923	x
ist	no	0.9983774423599243	x
der	no	0.9969491362571716	x
Tod	no	0.9965577721595764	x
,	no	0.9984726309776306	x
der	no	0.9967875480651855	x
mit	no	0.9965488314628601	x
Klaras	no	0.9968275427818298	x
Augen	no	0.9969051480293274	x
ihn	no	0.9966354966163635	x
freundlich	no	0.9966586828231812	x
anschaut	no	0.9965851306915283	x
.	no	0.9051089882850647	x
Während	yes	0.9997567534446716	x
Nathanael	no	0.998323380947113	x
dies	no	0.9966204166412354	x
dichtete	no	0.9865801930427551	x
,	no	0.9999001026153564	x
war	no	0.9980974793434143	x
er	no	0.9980955719947815	x
sehr	no	0.9968889355659485	x
ruhig	no	0.9977002739906311	x
und	no	0.996335506439209	x
besonnen	no	0.9848421812057495	x
,	no	0.9999581575393677	x
er	no	0.9960309863090515	x
feilte	no	0.995349109172821	x
und	no	0.9948068261146545	x
besserte	no	0.9947199821472168	x
an	no	0.9935698509216309	x
jeder	no	0.991546094417572	x
Zeile	no	0.9390245676040649	x
,	no	0.9996447563171387	x
und	no	0.9995493292808533	x
da	no	0.9971954822540283	x
er	no	0.995484471321106	x
sich	no	0.9946897029876709	x
dem	no	0.9949584603309631	x
metrischen	no	0.9937955141067505	x
Zwange	no	0.9934076070785522	x
unterworfen	no	0.9751904606819153	x
,	no	0.9998377561569214	x
ruhte	no	0.9913034439086914	x
er	no	0.9927323460578918	x
nicht	no	0.9914810657501221	x
,	no	0.9999121427536011	x
bis	no	0.9935482144355774	x
alles	no	0.9914771914482117	x
rein	no	0.9909790754318237	x
und	no	0.991028368473053	x
wohlklingend	no	0.9912665486335754	x
sich	no	0.9910489320755005	x
fügte	no	0.9910221695899963	x
.	no	0.9858535528182983	x
Als	yes	0.9912452101707458	x
er	no	0.9938914775848389	x
jedoch	no	0.9971928000450134	x
nun	no	0.9972350001335144	x
endlich	no	0.997462272644043	x
fertig	no	0.9975047707557678	x
worden	no	0.9971850514411926	x
und	no	0.9975433349609375	x
das	no	0.9972662925720215	x
Gedicht	no	0.9968942403793335	x
für	no	0.9968170523643494	x
sich	no	0.9965884685516357	x
laut	no	0.9959177374839783	x
las	no	0.9654678106307983	x
,	no	0.9998464584350586	x
da	no	0.9977542757987976	x
faßte	no	0.9984968900680542	x
ihn	no	0.9962967038154602	x
Grausen	no	0.9978927969932556	x
und	no	0.9966114163398743	x
wildes	no	0.9964535236358643	x
Entsetzen	no	0.9891167283058167	x
,	no	0.9999229907989502	x
und	no	0.9991810917854309	x
er	no	0.9952054023742676	x
schrie	no	0.9987152814865112	x
auf	no	0.9973843693733215	x
:	no	0.9987020492553711	x
„	no	0.9999269247055054	x
Wessen	no	0.9680051803588867	x
grauenvolle	no	0.9599498510360718	x
Stimme	no	0.9522649645805359	x
ist	no	0.9287131428718567	x
das	no	0.9051526188850403	x
?	no	0.6610737442970276	x
“	no	0.954671323299408	x
Bald	no	0.9982321858406067	x
schien	no	0.9994155168533325	x
ihm	no	0.9983080625534058	x
jedoch	no	0.9993382096290588	x
das	no	0.9960862398147583	x
Ganze	no	0.9960522651672363	x
wieder	no	0.9959114789962769	x
nur	no	0.9956543445587158	x
eine	no	0.9947981834411621	x
sehr	no	0.9934319853782654	x
gelungene	no	0.9905425906181335	x
Dichtung	no	0.9502385258674622	x
,	no	0.9994957447052002	x
und	no	0.9986569881439209	x
es	no	0.9995680451393127	x
war	no	0.9997878670692444	x
ihm	no	0.9983717799186707	x
,	no	0.999963641166687	x
als	no	0.965265154838562	x
müsse	no	0.882486879825592	x
Klaras	no	0.8546581268310547	x
kaltes	no	0.8310269713401794	x
Gemüt	no	0.805608332157135	x
dadurch	no	0.7093381285667419	x
entzündet	no	0.5821560621261597	x
werden	no	0.9825598001480103	x
,	no	0.8889757394790649	x
wiewohl	no	0.950812816619873	x
er	no	0.901288628578186	x
nicht	no	0.8863100409507751	x
deutlich	no	0.9783332347869873	x
dachte	no	0.9995604157447815	x
,	no	0.9999961853027344	x
wozu	no	0.6095291376113892	indirect
denn	no	0.9222459197044373	indirect
Klara	no	0.9481868147850037	indirect
entzündet	no	0.9756539463996887	indirect
und	no	0.9763279557228088	indirect
wozu	no	0.9938934445381165	indirect
es	no	0.9938490986824036	indirect
denn	no	0.9944426417350769	indirect
nun	no	0.994674801826477	indirect
eigentlich	no	0.9949589371681213	indirect
führen	no	0.9953688383102417	indirect
solle	no	0.9981352090835571	indirect
,	no	0.9892036318778992	indirect
sie	no	0.9905205965042114	indirect
mit	no	0.9912262558937073	indirect
den	no	0.9912172555923462	indirect
grauenvollen	no	0.9912779331207275	indirect
Bildern	no	0.9914851784706116	indirect
zu	no	0.9969003200531006	indirect
ängstigen	no	0.9956973791122437	indirect
,	no	0.9879866242408752	indirect
die	no	0.9902247786521912	indirect
ein	no	0.9914867877960205	indirect
entsetzliches	no	0.9918773174285889	indirect
,	no	0.9902396202087402	indirect
ihre	no	0.991367757320404	indirect
Liebe	no	0.9919597506523132	indirect
zerstörendes	no	0.9922911524772644	indirect
Geschick	no	0.992827832698822	indirect
weissagten	no	0.9936844706535339	indirect
.	no	0.998737633228302	indirect
–	yes	0.9573572278022766	x
Sie	no	0.9971258044242859	x
,	no	0.9996941089630127	x
Nathanael	no	0.9967153072357178	x
und	no	0.996699869632721	x
Klara	no	0.9925824403762817	x
,	no	0.9999322891235352	x
saßen	no	0.9940313696861267	x
in	no	0.9905799031257629	x
der	no	0.9879520535469055	x
Mutter	no	0.9841671586036682	x
kleinem	no	0.976704478263855	x
Garten	no	0.8596501350402832	x
,	no	0.9995799660682678	x
Klara	no	0.9970357418060303	x
war	no	0.9993886947631836	x
sehr	no	0.996723473072052	x
heiter	no	0.978196382522583	x
,	no	0.9999518394470215	x
weil	no	0.9922193288803101	x
Nathanael	no	0.9919314980506897	x
sie	no	0.989623486995697	x
seit	no	0.9889950752258301	x
drei	no	0.9884926080703735	x
Tagen	no	0.9873494505882263	x
,	no	0.9947452545166016	x
in	no	0.9937745332717896	x
denen	no	0.9939548373222351	x
er	no	0.9938998222351074	x
an	no	0.9938619136810303	x
jener	no	0.9930807948112488	x
Dichtung	no	0.9920064806938171	x
schrieb	no	0.9718883037567139	x
,	no	0.9997778534889221	x
nicht	no	0.9936891794204712	x
mit	no	0.9920350909233093	x
seinen	no	0.9913272261619568	x
Träumen	no	0.9919965863227844	x
und	no	0.9923546314239502	x
Ahnungen	no	0.9937096834182739	x
geplagt	no	0.9933776259422302	x
hatte	no	0.9933419823646545	x
.	no	0.9861255288124084	x
Auch	yes	0.9935095906257629	x
Nathanael	no	0.997060239315033	x
sprach	no	0.9998869895935059	x
lebhaft	no	0.9971092343330383	x
und	no	0.996819257736206	x
froh	no	0.9971135854721069	x
von	no	0.9964792132377625	x
lustigen	no	0.9957793951034546	x
Dingen	no	0.9945967197418213	x
wie	no	0.9913832545280457	x
sonst	no	0.9329319596290588	x
,	no	0.9997784495353699	x
so	no	0.9987190961837769	x
daß	no	0.9912477135658264	x
Klara	no	0.9855836629867554	x
sagte	no	0.9969377517700195	x
:	no	0.9998878240585327	x
„	no	0.9992666840553284	x
Nun	no	0.9996084570884705	x
erst	no	0.991455078125	x
habe	no	0.9790754914283752	x
ich	no	0.9815488457679749	x
dich	no	0.9732571840286255	x
ganz	no	0.9571305513381958	x
wieder	no	0.5719682574272156	x
,	no	0.9989991784095764	x
siehst	no	0.9966108202934265	x
du	no	0.9981641173362732	x
es	no	0.995964765548706	x
wohl	no	0.9969466328620911	x
,	no	0.9999932050704956	x
wie	no	0.895637035369873	x
wir	no	0.7994305491447449	x
den	no	0.734245240688324	x
häßlichen	no	0.702212929725647	x
Coppelius	no	0.6981217861175537	x
vertrieben	no	0.5936465263366699	x
haben	no	0.5467556715011597	x
?	no	0.9888273477554321	x
“	no	0.7102312445640564	x
Da	no	0.9917688369750977	x
fiel	no	0.9994834661483765	x
dem	no	0.9990274906158447	x
Nathanael	no	0.9986118078231812	x
erst	no	0.9987055063247681	x
ein	no	0.9998264908790588	x
,	no	0.9999974966049194	x
daß	no	0.5124492049217224	indirect
er	no	0.8867632150650024	indirect
ja	no	0.9726166129112244	indirect
die	no	0.9764237999916077	indirect
Dichtung	no	0.9758643507957458	indirect
in	no	0.9780032634735107	indirect
der	no	0.9791955947875977	indirect
Tasche	no	0.9807867407798767	indirect
trage	no	0.9936107993125916	indirect
,	no	0.9457560181617737	indirect
die	no	0.9780800342559814	indirect
er	no	0.9870411157608032	indirect
habe	no	0.9955899715423584	indirect
vorlesen	no	0.9958562254905701	indirect
wollen	no	0.9970236420631409	indirect
.	no	0.9998966455459595	indirect
Er	yes	0.8881861567497253	x
zog	no	0.9902481436729431	x
auch	no	0.9981720447540283	x
sogleich	no	0.9989494681358337	x
die	no	0.9975805282592773	x
Blätter	no	0.9973263740539551	x
hervor	no	0.9947964549064636	x
und	no	0.9995939135551453	x
fing	no	0.9993159770965576	x
an	no	0.9985533356666565	x
zu	no	0.9874187111854553	x
lesen	no	0.7602879405021667	x
;	no	0.9986237287521362	x
Klara	no	0.9993458390235901	x
,	no	0.9999392032623291	x
etwas	no	0.9914495348930359	x
Langweiliges	no	0.9932515025138855	x
wie	no	0.9903642535209656	x
gewöhnlich	no	0.9884013533592224	x
vermutend	no	0.9947633743286133	x
und	no	0.9941732287406921	x
sich	no	0.9915114045143127	x
darein	no	0.9864553213119507	x
ergebend	no	0.792509138584137	x
,	no	0.9994945526123047	x
fing	no	0.9992786049842834	x
an	no	0.9993330836296082	x
,	no	0.999976396560669	x
ruhig	no	0.9802442789077759	x
zu	no	0.9183043241500854	x
stricken	no	0.908011794090271	x
.	no	0.764582097530365	x
Aber	yes	0.9727762937545776	x
so	no	0.9992967844009399	x
wie	no	0.9958333969116211	x
immer	no	0.9949123859405518	x
schwärzer	no	0.9947656393051147	x
und	no	0.9954138994216919	x
schwärzer	no	0.9951712489128113	x
das	no	0.9950103759765625	x
düstre	no	0.9944881796836853	x
Gewölk	no	0.9931405186653137	x
aufstieg	no	0.949506938457489	x
,	no	0.9994229078292847	x
ließ	no	0.9989938139915466	x
sie	no	0.9989593029022217	x
den	no	0.9970019459724426	x
